?concept	?predicat	?object
Registration Address	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
Registration Address	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/BusinessRegistries/RegistrationAddress>
Registration Address	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Variance	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.statcan.gc.ca/edu/power-pouvoir/glossary-glossaire/5214842-eng.htm#v"
Variance	rel:prefLabel	"Variance"@en
Variance	rel:definition	"a measure of spread, calculated as the average squared deviation of each number from the mean of a data set"
Variance	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
Variance	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/EconomicIndicators/EconomicIndicators/Variance>
Variance	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Cashflow Expression	rel:prefLabel	"Cashflow Expression"@en
Cashflow Expression	rel:definition	"an expression that specifies a calculation of a cash flow as a component of a cashflow formula"
Cashflow Expression	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
Cashflow Expression	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/DER/DerivativesContracts/DerivativesBasics/CashflowExpression>
Cashflow Expression	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
US D C P H	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
US D C P H	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
US D C P H	rel:definition	"individual representing the FpML floating interest index for the USD-CP-H.15"
US D C P H	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
US D C P H	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/USD-CP-H.15>
US D C P H	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Swap Stream Event	rel:prefLabel	"Swap Stream Event"@en
Swap Stream Event	rel:definition	"a payment event (e.g., interest payment, coupon payment, etc.) against one leg of a swap stream"
Swap Stream Event	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
Swap Stream Event	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/DER/DerivativesContracts/Swaps/SwapStreamEvent>
Swap Stream Event	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
US Treasury Bill Date	rel:hasBusinessDayAdjustment	us treasury bill auction date ruleUS Treasury Bill Date	rel:prefLabel	"US Treasury Bill Date"@en
US Treasury Bill Date	rel:editorialNote	"Per FpML notes/definition, this is every Monday except on New York holidays when it will be on a Tuesday."
US Treasury Bill Date	rel:definition	"an auction date for US 13 week and 26 week Treasury bills"
US Treasury Bill Date	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
US Treasury Bill Date	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/SEC/Securities/ParametricSchedules/USTreasuryBillDate>
US Treasury Bill Date	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Debt Terms	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"These may be terms in a loan contract (including for example a mortgage contract) or they may be the contractual terms of a debt security."
Debt Terms	rel:prefLabel	"Debt Terms"@en
Debt Terms	rel:definition	"contract terms that specify the formal rights and obligations of borrower and lender under a contract in which funds are lent from the one party to the other"
Debt Terms	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
Debt Terms	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/DebtAndEquities/Debt/DebtTerms>
Debt Terms	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
FRS Member Bank	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://federalreserve.gov/"
FRS Member Bank	rel:prefLabel	"Federal Reserve System (FRS) Member Bank"@en
FRS Member Bank	rel:definition	"a Federal Reserve member bank"
FRS Member Bank	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
FRS Member Bank	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/NorthAmericanEntities/USRegulatoryAgencies/FRSMemberBank>
FRS Member Bank	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Ratio Expression	rel:evaluates	ratio valueRatio Expression	rel:hasArgument	expressionRatio Expression	rel:prefLabel	"Ratio Expression"@en
Ratio Expression	rel:definition	"a proportional relationship specifically between two different quantities or expressions, arrived at by dividing one by the other"
Ratio Expression	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
Ratio Expression	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/EconomicIndicators/EconomicIndicators/RatioExpression>
Ratio Expression	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
TH B Semi Annual Swap Rate Reference Banks	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
TH B Semi Annual Swap Rate Reference Banks	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
TH B Semi Annual Swap Rate Reference Banks	rel:definition	"individual representing the FpML floating interest index for the THB-Semi-Annual Swap Rate-Reference Banks"
TH B Semi Annual Swap Rate Reference Banks	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
TH B Semi Annual Swap Rate Reference Banks	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/THB-Semi-Annual_Swap_Rate-Reference_Banks>
TH B Semi Annual Swap Rate Reference Banks	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Combined Statistical Area	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
Combined Statistical Area	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"These areas that combine retain their own designations as metropolitan or micropolitan statistical areas within the larger combined statistical area."
Combined Statistical Area	rel:comprises	statistical areaCombined Statistical Area	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/EconomicIndicators/EconomicIndicators/CombinedStatisticalArea>
Combined Statistical Area	rel:prefLabel	"Combined Statistical Area"@en
Combined Statistical Area	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"https://en.wikipedia.org/wiki/Combined_statistical_area"
Combined Statistical Area	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Combined Statistical Area	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"https://www.census.gov/population/metro/"
Combined Statistical Area	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"https://www.whitehouse.gov/sites/default/files/omb/assets/fedreg_2010/06282010_metro_standards-Complete.pdf"
Combined Statistical Area	rel:definition	"a combination of adjacent metropolitan and micropolitan areas with economic ties measured by commuting patterns"
Swap Stream Interest Calculation Schedule	rel:prefLabel	"Swapstream Interest Calculation Schedule"@en
Swap Stream Interest Calculation Schedule	rel:definition	"parametric schedule of calculation dates"
Swap Stream Interest Calculation Schedule	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
Swap Stream Interest Calculation Schedule	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/DER/RateDerivatives/IRSwaps/SwapStreamInterestCalculationSchedule>
Swap Stream Interest Calculation Schedule	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
ID R Semi Annual Swap Rate Reference Banks	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
ID R Semi Annual Swap Rate Reference Banks	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
ID R Semi Annual Swap Rate Reference Banks	rel:definition	"individual representing the FpML floating interest index for the IDR-Semi-Annual Swap Rate-Reference Banks"
ID R Semi Annual Swap Rate Reference Banks	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
ID R Semi Annual Swap Rate Reference Banks	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/IDR-Semi-Annual_Swap_Rate-Reference_Banks>
ID R Semi Annual Swap Rate Reference Banks	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Pool Equity	rel:representsAnInterestIn	poolPool Equity	rel:prefLabel	"Pool Equity"@en
Pool Equity	rel:definition	"a share or proportion of the capital gains in some pool investment such as a fund or a debt asset pool"
Pool Equity	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
Pool Equity	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/SEC/Securities/Pools/PoolEquity>
Pool Equity	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
CH F M LIBO R SWA P CM E LC H ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
CH F M LIBO R SWA P CM E LC H ICAP	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
CH F M LIBO R SWA P CM E LC H ICAP	rel:definition	"individual representing the FpML floating interest index for the CHF-6M LIBOR SWAP-CME vs LCH-ICAP"
CH F M LIBO R SWA P CM E LC H ICAP	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
CH F M LIBO R SWA P CM E LC H ICAP	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/CHF-6M_LIBOR_SWAP-CME_vs_LCH-ICAP>
CH F M LIBO R SWA P CM E LC H ICAP	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Average Hourly Earnings	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://stats.oecd.org/glossary/detail.asp?ID=4360"
Average Hourly Earnings	rel:prefLabel	"Average Hourly Earnings"@en
Average Hourly Earnings	rel:definition	"a measure of the average hourly wage an employee makes over the reporting period"
Average Hourly Earnings	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
Average Hourly Earnings	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/EconomicIndicators/EconomicIndicators/AverageHourlyEarnings>
Average Hourly Earnings	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
International Securities Identification Numbering Scheme	rel:defines	international securities identification numberInternational Securities Identification Numbering Scheme	rel:prefLabel	"International Securities Identification Numbering Scheme"@en
International Securities Identification Numbering Scheme	rel:definition	"a formal definition of the structure and application of a ISINs as defined in ISO 6166"
International Securities Identification Numbering Scheme	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
International Securities Identification Numbering Scheme	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/SEC/Securities/SecuritiesIdentification/InternationalSecuritiesIdentificationNumberingScheme>
International Securities Identification Numbering Scheme	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
Interbank Rate	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Banks borrow and lend money in the interbank market in order to manage liquidity and meet the requirements placed on them. The interest rate charged depends on the availability of money in the market, on prevailing rates and on the specific terms of the contract, such as term length."
Interbank Rate	rel:prefLabel	"Interbank Rate"@en
Interbank Rate	rel:definition	"a reference rate that is the rate of interest charged on short-term loans between banks"
Interbank Rate	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
Interbank Rate	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/InterestRates/InterbankRate>
Interbank Rate	rel:type	<http://www.w3.org/2004/02/skos/core#Concept>
NZ D BB R Telerate	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"Per 2006 ISDA Definitions or Annex to the 2000 ISDA Definitions, Section 7.1 Rate Options, as amended and supplemented through the date on which parties enter into the relevant transaction."
NZ D BB R Telerate	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.fpml.org/coding-scheme/floating-rate-index-2-20.xml"
NZ D BB R Telerate	rel:definition	"individual representing the FpML floating interest index for the NZD-BBR-Telerate"
NZ D BB R Telerate	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
NZ D BB R Telerate	rel:isDefinedBy	<https://spec.edmcouncil.org/fibo/ontology/IND/InterestRates/CommonInterestRates/NZD-BBR-Telerate>
