?concept	?predicat	?object
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#drawnDownBy>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/LOAN/AboutLOAN/LOANSpecification>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#drawnDownBy>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#drawnDownBy>	<http://www.w3.org/2000/01/rdf-schema#label>	"drawn down by"@en
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#drawnDownBy>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/LOAN/Loans/LoanBasicTerms/drawnDownBy>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#drawnDownBy>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasCorrespondingSpot>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasCorrespondingSpot>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasCorrespondingSpot>	<http://www.w3.org/2000/01/rdf-schema#label>	"has corresponding spot"@en
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasCorrespondingSpot>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/FxDerivatives/FxSwaps/hasCorrespondingSpot>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasCorrespondingSpot>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#confersOwnershipOf>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#confersOwnershipOf>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#confersOwnershipOf>	<http://www.w3.org/2000/01/rdf-schema#label>	"confers ownership of"
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#confersOwnershipOf>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/SEC/Equities/ShareholderEquity/confersOwnershipOf>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#confersOwnershipOf>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/SEC/Debt/AssetBacked/CDOs/confersOwnershipOf>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#confersOwnershipOf>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#simulatedBy>	<http://www.w3.org/2004/02/skos/core#definition>	"The underlying CDS which is created to mechanise the cash flows in the synthetic portfolio."
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#simulatedBy>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#simulatedBy>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#simulatedBy>	<http://www.w3.org/2000/01/rdf-schema#label>	"simulated by"@en
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#simulatedBy>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/SEC/Debt/AssetBacked/SyntheticCDOs/simulatedBy>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#simulatedBy>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#masterAgreementCurrency>	<http://www.w3.org/2004/02/skos/core#definition>	"The currency for payments under this Master Agreement. ISDA Master Agreement example text: Payment in the Contractual Currency. Each payment under this Agreement will be made in the relevant currency specified in this Agreement for that payment (the \"Contractual Currency\"). To the extent permitted by applicable law, any obligation to make payments under this Agreement in the Contractual Currency will not be discharged or satisfied by any tender in any currency other than the Contractual Currency, except to the extent such tender results in the actual receipt by the party to which payment is owed, acting in a reasonable manner and in good faith in converting the currency so tendered into the Contractual Currency, of the full amount in the Contractual Currency of all amounts payable in respect of this Agreement. If for any reason the amount in the Contractual Currency so received falls short of the amount in the Contractual Currency payable in respect of this Agreement, the party required to make the payment will, to the extent permitted by applicable law, immediately pay such additional amount in the Contractual Currency as may be necessary to compensate for the shortfall. If for any reason the amount in the Contractual Currency so received exceeds the amount in the Contractual Currency payable in respect of this Agreement, the party receiving the payment will refund promptly the amount of such excess."
<https://spec.edmcouncil.org/fibo/DER/vocabulary#masterAgreementCurrency>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#masterAgreementCurrency>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#masterAgreementCurrency>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/DerivativesContractsExt/OTCDerivativeMasterAgreements/masterAgreementCurrency>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#masterAgreementCurrency>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#performanceFee>	<http://www.w3.org/2004/02/skos/core#definition>	"Fees paid for the achivements of predefined outperformance objectives Definition origin:EFAMA DD"
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#performanceFee>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/CIV/AboutCIV/CIVSpecification>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#performanceFee>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#performanceFee>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/CIV/Funds/CIV/performanceFee>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#performanceFee>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#includesSpecificationTerm>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#includesSpecificationTerm>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#includesSpecificationTerm>	<http://www.w3.org/2000/01/rdf-schema#label>	"includes specification term"@en
<https://spec.edmcouncil.org/fibo/DER/vocabulary#includesSpecificationTerm>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/DerivativesContracts/Options/includesSpecificationTerm>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#includesSpecificationTerm>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isConstitutedBy>	<http://www.w3.org/2004/02/skos/core#definition>	"the instrument by which an entity is incorporated"
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isConstitutedBy>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isConstitutedBy>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isConstitutedBy>	<http://www.w3.org/2000/01/rdf-schema#label>	"is constituted by"
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isConstitutedBy>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/BE/LegalEntities/CorporateBodies/isConstitutedBy>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isConstitutedBy>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasListing>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasListing>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasListing>	<http://www.w3.org/2000/01/rdf-schema#label>	"has listing"@en
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasListing>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/ExchangeTradedDerivatives/Futures/hasListing>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasListing>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/ExchangeTradedDerivatives/ExchangeTradedOptions/hasListing>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasListing>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/RightsInstruments/RightsAndWarrants/hasListing>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#hasListing>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/BP/vocabulary#lead.1>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BP/AboutBP/BPSpecification>
<https://spec.edmcouncil.org/fibo/BP/vocabulary#lead.1>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/BP/vocabulary#lead.1>	<http://www.w3.org/2000/01/rdf-schema#label>	"lead"@en
<https://spec.edmcouncil.org/fibo/BP/vocabulary#lead.1>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/BP/SecuritiesIssuance/EquitiesIPOIssuance/lead.1>
<https://spec.edmcouncil.org/fibo/BP/vocabulary#lead.1>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://www.w3.org/2004/02/skos/core#definition>	"The borrower of the loan is a legal entity of some type."
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/LOAN/AboutLOAN/LOANSpecification>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://www.w3.org/2000/01/rdf-schema#label>	"identity  (please review)"@en
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://www.w3.org/2000/01/rdf-schema#label>	"borrower identity"@en
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/LOAN/Loans/LoansParties/identity>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansTemporal/LoansEvents/identity>
<https://spec.edmcouncil.org/fibo/LOAN/vocabulary#identity>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2004/02/skos/core#definition>	"relates something to something that contains it"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2000/01/rdf-schema#label>	"is included in"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Relations/Relations/isIncludedIn>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#exCouponDate>	<http://www.w3.org/2004/02/skos/core#definition>	"The date at which the coupon is substracted from the NAV"
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#exCouponDate>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/CIV/AboutCIV/CIVSpecification>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#exCouponDate>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#exCouponDate>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/CIV/Funds/CIV/exCouponDate>
<https://spec.edmcouncil.org/fibo/CIV/vocabulary#exCouponDate>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasSubscriptionPeriod>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasSubscriptionPeriod>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasSubscriptionPeriod>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/SEC/Securities/SecuritiesIssuance/hasSubscriptionPeriod>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasSubscriptionPeriod>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#asSeenBy>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#asSeenBy>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#asSeenBy>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/TransactionsExt/REAClaimsEvents/asSeenBy>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#asSeenBy>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#civilJurisdictionHasGeographicalReach>	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/explanatoryNote>	"This is typically one country, since civil law applies to the country which makes the laws."
<https://spec.edmcouncil.org/fibo/FND/vocabulary#civilJurisdictionHasGeographicalReach>	<http://www.w3.org/2004/02/skos/core#definition>	"The geopolitical entity (usually country) over which the Civil Jurisdiction has its reach."
<https://spec.edmcouncil.org/fibo/FND/vocabulary#civilJurisdictionHasGeographicalReach>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#civilJurisdictionHasGeographicalReach>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#civilJurisdictionHasGeographicalReach>	<http://www.w3.org/2000/01/rdf-schema#label>	"civil jurisdiction has geographical reach"@en
<https://spec.edmcouncil.org/fibo/FND/vocabulary#civilJurisdictionHasGeographicalReach>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/LawExt/JuridicalReach/civilJurisdictionHasGeographicalReach>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#civilJurisdictionHasGeographicalReach>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#settlementDateOffset>	<http://www.w3.org/2004/02/skos/core#definition>	"The period in days between each Reset Date and the corresponding Settlement Date."
<https://spec.edmcouncil.org/fibo/DER/vocabulary#settlementDateOffset>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#settlementDateOffset>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#settlementDateOffset>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/RateDerivatives/IROptions/settlementDateOffset>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#settlementDateOffset>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/MD/vocabulary#denominatorRefersTo>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/MD/AboutMD/MDSpecification>
<https://spec.edmcouncil.org/fibo/MD/vocabulary#denominatorRefersTo>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/MD/vocabulary#denominatorRefersTo>	<http://www.w3.org/2000/01/rdf-schema#label>	"denominator refers to"@en
<https://spec.edmcouncil.org/fibo/MD/vocabulary#denominatorRefersTo>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/MD/TemporalCore/TemporalConcepts/denominatorRefersTo>
<https://spec.edmcouncil.org/fibo/MD/vocabulary#denominatorRefersTo>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#closedOutBy>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/DER/AboutDER/DERSpecification>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#closedOutBy>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#closedOutBy>	<http://www.w3.org/2000/01/rdf-schema#label>	"closed out by"@en
<https://spec.edmcouncil.org/fibo/DER/vocabulary#closedOutBy>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/DER/DerivativesContracts/Forwards/closedOutBy>
<https://spec.edmcouncil.org/fibo/DER/vocabulary#closedOutBy>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://www.w3.org/2004/02/skos/core#definition>	"indicates the jurisdiction in which a law, regulation, or legal system applies"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
