?concept	?predicat	?object
<https://spec.edmcouncil.org/fibo/FND/vocabulary#ownsAndControls>	<http://www.w3.org/2004/02/skos/core#definition>	"directs and exercises authoritative or dominating influence over some thing that is also owned"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#ownsAndControls>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#ownsAndControls>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#ownsAndControls>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/OwnershipAndControl/OwnershipAndControl/ownsAndControls>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#ownsAndControls>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#holdsSomeControllingVotingRightsIn>	<http://www.w3.org/2004/02/skos/core#definition>	"relates a legal person to a company in which that party holds some controlling voting rights"
<https://spec.edmcouncil.org/fibo/BE/vocabulary#holdsSomeControllingVotingRightsIn>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#holdsSomeControllingVotingRightsIn>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#holdsSomeControllingVotingRightsIn>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/BE/OwnershipAndControl/CorporateControl/holdsSomeControllingVotingRightsIn>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#holdsSomeControllingVotingRightsIn>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/IND/vocabulary#hasSeriesOrigin>	<http://www.w3.org/2004/02/skos/core#definition>	"specifies the original starting date for the time series for a given economic indicator"
<https://spec.edmcouncil.org/fibo/IND/vocabulary#hasSeriesOrigin>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/IND/AboutIND/INDSpecification>
<https://spec.edmcouncil.org/fibo/IND/vocabulary#hasSeriesOrigin>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/IND/vocabulary#hasSeriesOrigin>	<http://www.w3.org/2000/01/rdf-schema#label>	"has series origin"
<https://spec.edmcouncil.org/fibo/IND/vocabulary#hasSeriesOrigin>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/IND/EconomicIndicators/EconomicIndicators/hasSeriesOrigin>
<https://spec.edmcouncil.org/fibo/IND/vocabulary#hasSeriesOrigin>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://www.w3.org/2004/02/skos/core#definition>	"indicates the jurisdiction in which a law, regulation, or legal system applies"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://www.w3.org/2000/01/rdf-schema#label>	"applies in"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Law/Jurisdiction/appliesIn>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#appliesIn>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasSubdivision>	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"https://www.gleif.org/en/about-lei/common-data-file-format/lei-cdf-format/lei-cdf-format-version-2-1"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasSubdivision>	<http://www.w3.org/2004/02/skos/core#definition>	"identifies the country subdivision (state, province, region, etc.) according to ISO 3166-2"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasSubdivision>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasSubdivision>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasSubdivision>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/BusinessRegistries/hasSubdivision>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasSubdivision>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#regulates>	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://www.merriam-webster.com/dictionary/regulate"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#regulates>	<http://www.w3.org/2004/02/skos/core#definition>	"has regulatory authority over or directs according to rule or law, typically an industry, organization, or product"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#regulates>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#regulates>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#regulates>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/RegulatoryAgencies/regulates>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#regulates>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasDefinition>	<http://www.w3.org/2004/02/skos/core#definition>	"specifies a form of words that conveys the meaning associated with something"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasDefinition>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasDefinition>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasDefinition>	<http://www.w3.org/2000/01/rdf-schema#label>	"has definition"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasDefinition>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Relations/Relations/hasDefinition>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasDefinition>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasCounterparty>	<http://www.w3.org/2004/02/skos/core#definition>	"identifies a counterparty to a contract"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasCounterparty>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasCounterparty>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasCounterparty>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/hasCounterparty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasCounterparty>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasBaseMoneyUnit>	<http://www.w3.org/2004/02/skos/core#definition>	"the currency in which the money amount is denominated"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasBaseMoneyUnit>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasBaseMoneyUnit>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasBaseMoneyUnit>	<http://www.w3.org/2000/01/rdf-schema#label>	"has base money unit"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasBaseMoneyUnit>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Accounting/CurrencyAmount/hasBaseMoneyUnit>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#hasBaseMoneyUnit>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isJurisdictionOf>	<http://www.w3.org/2004/02/skos/core#definition>	"relates a jurisdiction to a polity or other government entity or court that has some level of legal authority over it"
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isJurisdictionOf>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isJurisdictionOf>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isJurisdictionOf>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/BE/GovernmentEntities/GovernmentEntities/isJurisdictionOf>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isJurisdictionOf>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#isRegulatedBy>	<http://www.w3.org/2004/02/skos/core#definition>	"indicates a regulatory agency that has regulatory authority for something"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#isRegulatedBy>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#isRegulatedBy>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#isRegulatedBy>	<http://www.w3.org/2000/01/rdf-schema#label>	"is regulated by"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#isRegulatedBy>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/RegulatoryAgencies/isRegulatedBy>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#isRegulatedBy>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasDateEstablished>	<http://www.w3.org/2004/02/skos/core#definition>	"the date that the financial service provider was established"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasDateEstablished>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasDateEstablished>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasDateEstablished>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FBC/FunctionalEntities/FinancialServicesEntities/hasDateEstablished>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#hasDateEstablished>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasRelativePriceAtRedemption>	<http://www.w3.org/2004/02/skos/core#definition>	"indicates a relative price with respect to the face value at the time an instrument is redeemed, namely par, discount or premium"
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasRelativePriceAtRedemption>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/SEC/AboutSEC/SECSpecification>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasRelativePriceAtRedemption>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasRelativePriceAtRedemption>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/SEC/Debt/DebtInstruments/hasRelativePriceAtRedemption>
<https://spec.edmcouncil.org/fibo/SEC/vocabulary#hasRelativePriceAtRedemption>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isAbout>	<http://www.w3.org/2004/02/skos/core#definition>	"indicates the subject or topic of a given document"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isAbout>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isAbout>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isAbout>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Arrangements/Documents/isAbout>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isAbout>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#realizes>	<http://www.w3.org/2004/02/skos/core#definition>	"makes concrete"
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#realizes>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FBC/AboutFBC/FBCSpecification>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#realizes>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#realizes>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FBC/ProductsAndServices/ClientsAndAccounts/realizes>
<https://spec.edmcouncil.org/fibo/FBC/vocabulary#realizes>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isInputTo>	<http://www.w3.org/2004/02/skos/core#definition>	"indicates an input to some activity, process, system, report, analysis, etc."
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isInputTo>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isInputTo>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isInputTo>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/DatesAndTimes/Occurrences/isInputTo>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isInputTo>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2004/02/skos/core#definition>	"relates something to something that contains it"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2000/01/rdf-schema#label>	"is included in"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Relations/Relations/isIncludedIn>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#isIncludedIn>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#represents>	<http://www.w3.org/2004/02/skos/core#definition>	"relates some textual or other symbol or some set of words to some concept that has the sense or meaning the representation is intended to convey"
<https://spec.edmcouncil.org/fibo/FND/vocabulary#represents>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/FND/AboutFND/FNDSpecification>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#represents>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.w3.org/2004/02/skos/core#related>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#represents>	<http://www.w3.org/2000/01/rdf-schema#isDefinedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Relations/Relations/represents>
<https://spec.edmcouncil.org/fibo/FND/vocabulary#represents>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isRepresentedBy>	<https://spec.edmcouncil.org/fibo/ontology/FND/Utilities/AnnotationVocabulary/adaptedFrom>	"http://dictionary.reference.com/browse/representative"
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isRepresentedBy>	<http://www.w3.org/2004/02/skos/core#definition>	"relates a system of governance to its chosen representatives"
<https://spec.edmcouncil.org/fibo/BE/vocabulary#isRepresentedBy>	<http://purl.org/dc/terms/isPartOf>	<https://spec.edmcouncil.org/fibo/BE/AboutBE/BESpecification>
